Cement,Slag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Strength,TotalBinder,WaterToCement,WaterToBinder,SPToBinder,FlyAshToBinder,SlagToBinder
194.68,0.0,100.52,170.17,7.48,998.0,901.8,14.0,24.28334472,295.2,0.8741010889665091,0.5764566395663956,0.02533875338753388,0.34051490514905147,0.0
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,15.691094808,397.0,0.7795969773299748,0.46775818639798483,0.0,0.0,0.4
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28.0,44.51946532,458.0,0.4057507987220447,0.27729257641921395,0.017467248908296942,0.0,0.3165938864628821
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.089791784,289.0,1.6551724137931034,0.6643598615916955,0.0,0.0,0.5986159169550173
222.36,0.0,96.67,189.29,4.46,967.08,870.32,3.0,11.57630204,319.03000000000003,0.8512772081309588,0.5933297808983481,0.013979876500642571,0.30301225590069897,0.0
249.1,0.0,98.75,158.11,12.8,987.76,889.01,3.0,15.36152528,347.85,0.6347250100361301,0.4545350007187006,0.03679747017392554,0.28388673278712084,0.0
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,14.0,22.7182342,315.52,0.8503204791425869,0.5129627281947262,0.03131338742393509,0.39674188640973634,0.0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56.0,36.56291228,308.59,0.9927878787878788,0.530833792410642,0.0,0.4652451472828024,6.48109141579442e-05
290.35,0.0,96.18,168.08,9.41,961.18,865.0,3.0,22.50449664,386.53000000000003,0.5788875495092131,0.4348433498046723,0.024344811528212558,0.2488293276071715,0.0
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,33.39821744,425.0,0.7698412698412699,0.45647058823529413,0.018823529411764704,0.17882352941176471,0.22823529411764706
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.17810472,438.0,0.6086956521739131,0.4474885844748858,0.0228310502283105,0.2648401826484018,0.0
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28.0,45.70536404,336.28,0.8502245929253229,0.5403532770310456,0.02039966694421316,0.07288569049601523,0.2915724991078863
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28.0,42.14008364399999,409.4,0.615117891816921,0.4333170493404983,0.01709819247679531,0.0,0.29555446995603324
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28.0,40.14818748,388.48,0.7241976232806212,0.398450370675453,0.02615321252059308,0.44980436573311366,0.0
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270.0,40.269535256,475.0,0.6857142857142857,0.48,0.0,0.0,0.3
387.0,20.0,94.0,157.0,14.32,938.0,845.0,56.0,56.33708396,501.0,0.40568475452196384,0.313373253493014,0.028582834331337327,0.18762475049900199,0.03992015968063872
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,9.011451319999999,349.0,0.5501432664756447,0.5501432664756447,0.0,0.0,0.0
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456,252.0,0.7341269841269841,0.7341269841269841,0.0,0.0,0.0
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.38846488,458.0,0.5686900958466453,0.388646288209607,0.017467248908296942,0.0,0.3165938864628821
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,100.0,45.3675208,351.75,0.5803582065843294,0.4154655294953802,0.035110163468372424,0.28412224591329066,0.0
202.0,11.0,141.0,206.0,1.72,942.0,801.0,3.0,9.84965714581204,354.0,1.0198019801980198,0.5819209039548022,0.004858757062146893,0.3983050847457627,0.031073446327683617
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,44.6090972,439.0,1.2253521126760563,0.39635535307517084,0.025056947608200455,0.296127562642369,0.3804100227790433
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28.0,46.24315532,423.0,0.6747404844290658,0.46099290780141844,0.014184397163120567,0.0,0.31678486997635935
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,67.30664712,540.0,0.32037037037037036,0.32037037037037036,0.0,0.0,0.0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3.0,14.94094492,425.87,1.0484613086345982,0.4120036630896753,0.01829196703219292,0.3020170474557964,0.3050226594970296
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,14.0,29.93015316,369.64,0.7496916895413135,0.5098203657612812,0.015555675792663133,0.31995996104317714,0.0
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,42.6440906,405.1,0.6252935256625293,0.46013330041964945,0.015058010367810416,0.26413231300913353,0.0
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376,200.0,0.9,0.9,0.0,0.0,0.0
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624,350.0,0.5314285714285715,0.5314285714285715,0.0,0.0,0.0
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0,23.83518532,420.0,0.7066666666666667,0.5047619047619047,0.023809523809523808,0.2857142857142857,0.0
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492,252.5,0.7354455445544554,0.7354455445544554,0.0,0.0,0.0
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,56.0,51.95891136,414.70000000000005,0.5882352941176471,0.4215095249578008,0.022956353990836745,0.2834338075717386,0.0
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556,444.0,0.660377358490566,0.47297297297297297,0.013513513513513514,0.28378378378378377,0.0
295.71,0.0,95.64,171.54,8.87,955.14,859.2,56.0,48.71837416,391.34999999999997,0.5800953637009232,0.43832886163280954,0.022665133512201355,0.24438482177079343,0.0
277.05,0.0,97.39,160.6,11.83,973.9,875.61,100.0,55.6407132,374.44,0.5796787583468688,0.4289071680376028,0.03159384681123811,0.2600950753124666,0.0
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7.0,12.05204048,238.0,0.7815126050420168,0.7815126050420168,0.0,0.0,0.0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56.0,47.13257936,336.34000000000003,0.8502058383233534,0.5403460783730748,0.01977165963013617,0.072902420170066,0.2915502170422786
249.1,0.0,98.75,158.11,12.8,987.76,889.01,100.0,51.0556978,347.85,0.6347250100361301,0.4545350007187006,0.03679747017392554,0.28388673278712084,0.0
277.05,0.0,97.39,160.6,11.83,973.9,875.61,28.0,48.28400428,374.44,0.5796787583468688,0.4289071680376028,0.03159384681123811,0.2600950753124666,0.0
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28.0,13.293786756,300.4,1.3377876763177432,0.5998668442077231,0.033288948069241014,0.5515978695073236,0.0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14.0,33.70158688,387.74,0.724168618266979,0.39874658276164443,0.030071697529272193,0.4493732913808222,0.0
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999,236.0,0.8220338983050848,0.8220338983050848,0.0,0.0,0.0
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,14.638264956,331.0,0.9667673716012085,0.5800604229607251,0.0,0.0,0.4
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,100.0,35.34253976,348.28,0.849980432230291,0.5612438268060181,0.013293901458596533,0.33969794418284144,0.0
375.0,93.8,0.0,126.6,23.4,852.1,992.6,28.0,56.69561148,468.8,0.3376,0.27005119453924914,0.04991467576791808,0.0,0.2000853242320819
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,17.236210524,425.8,0.7268101761252446,0.4361202442461249,0.0,0.0,0.3999530295913575
380.0,0.0,0.0,228.0,0.0,932.0,670.0,270.0,53.300631656,380.0,0.6,0.6,0.0,0.0,0.0
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.39821744,531.3,0.3611764705882353,0.2889139845661585,0.031055900621118016,0.0,0.2000752870318088
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28.0,36.349864196,468.6,1.103425559947299,0.3574477166026462,0.03905249679897567,0.29598804950917623,0.3800682885189927
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,41.542997428,475.0,0.5333333333333333,0.48,0.0,0.0,0.1
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076,339.0,0.5811209439528023,0.5811209439528023,0.0,0.0,0.0
355.0,19.0,97.0,145.0,13.13,967.0,871.0,28.0,44.02993736,471.0,0.4084507042253521,0.3078556263269639,0.027876857749469217,0.2059447983014862,0.040339702760084924
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724,297.0,0.6262626262626263,0.6262626262626263,0.0,0.0,0.0
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14.0,24.42813468,369.64,0.7496916895413135,0.5098203657612812,0.017178876744941025,0.31995996104317714,0.0
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.37597436,500.1,0.44434570095534326,0.3999200159968006,0.005998800239952009,0.0,0.09998000399920015
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,3.0,15.81657944,427.08000000000004,0.9915424889246879,0.4035309543879367,0.02278261683993631,0.3744029221691486,0.2186241453591833
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172,397.12,0.9494641004955631,0.41491236905721196,0.016292304593070104,0.4369711925866237,0.12603243352135374
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28.0,27.77209328,348.39,0.9349983460138935,0.48678205459398954,0.0216998191681736,0.47937656075088264,0.0
252.31,0.0,98.75,146.25,14.17,987.76,889.01,100.0,60.9496784,351.06,0.5796440886211407,0.4165954537685866,0.04036347063180083,0.28129094741639604,0.0
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.17966352,296.0,0.6283783783783784,0.6283783783783784,0.0,0.0,0.0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14.0,33.00521612,397.12,0.9494641004955631,0.41491236905721196,0.016292304593070104,0.4369711925866237,0.12603243352135374
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54026944,238.0,0.7815126050420168,0.7815126050420168,0.0,0.0,0.0
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,14.0,25.3727168,312.96,0.7496354142164934,0.509170501022495,0.033135224948875254,0.32077581799591004,0.0
387.0,20.0,94.0,157.0,11.61,938.0,845.0,3.0,34.77027468,501.0,0.40568475452196384,0.313373253493014,0.023173652694610778,0.18762475049900199,0.03992015968063872
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507,353.3,1.4401981599433828,0.5759977356354373,0.0,0.0,0.6000566091140673
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,28.0,55.50971276,396.65,0.6449617376162764,0.3548468423042985,0.03002647170049162,0.31206353208117993,0.13775368712971134
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3.0,27.42046052,396.65,0.6449617376162764,0.3548468423042985,0.03002647170049162,0.31206353208117993,0.13775368712971134
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28.0,31.420110796,402.7,0.7479729729729729,0.5497889247578843,0.02607400049664763,0.2649615098087907,0.0
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270.0,54.378282644,380.0,0.75,0.6,0.0,0.0,0.2
250.0,0.0,95.69,191.84,5.33,948.9,857.2,14.0,24.65566176,345.69,0.76736,0.5549480748647633,0.015418438485348145,0.2768087014377043,0.0
337.9,189.0,0.0,174.9,9.5,944.7,755.8,3.0,24.0971862,526.9,0.5176087599881622,0.33194154488517746,0.01802998671474663,0.0,0.35870184095653823
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.046164976,306.5,1.10657966286025,0.6639477977161501,0.0,0.0,0.39999999999999997
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,14.0,31.35047372,336.78,0.75,0.47211829681097456,0.02327929211948453,0.37050893758536735,0.0
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.43554904,281.0,0.6583629893238434,0.6583629893238434,0.0,0.0,0.0
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.446370892,473.4,0.5675934803451582,0.37515842839036756,0.020278833967046894,0.0,0.3390367553865653
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.30364936,405.0,0.43209876543209874,0.43209876543209874,0.0,0.0,0.0
249.1,0.0,98.75,158.11,12.8,987.76,889.01,28.0,30.84715624,347.85,0.6347250100361301,0.4545350007187006,0.03679747017392554,0.28388673278712084,0.0
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29663476,551.6,0.4547710976282405,0.2989485134155185,0.021029731689630165,0.0,0.3426395939086294
284.0,15.0,141.0,179.0,5.46,842.0,801.0,28.0,43.73346268,440.0,0.6302816901408451,0.4068181818181818,0.01240909090909091,0.32045454545454544,0.03409090909090909
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28.0,31.11605188,335.35,0.9375296068214117,0.47213359176979275,0.03229461756373937,0.3705084240345907,0.12589831519308184
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,37.99702236,487.20000000000005,0.505413901501921,0.2970032840722495,0.022988505747126433,0.0,0.41235632183908044
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,15.52010476,330.0,1.222972972972973,0.5484848484848485,0.045454545454545456,0.5515151515151515,0.0
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14492992,386.0,1.2361111111111112,0.46113989637305697,0.018134715025906734,0.27461139896373055,0.35233160621761656
491.0,26.0,123.0,201.0,3.93,822.0,699.0,56.0,61.85584685418796,640.0,0.4093686354378819,0.3140625,0.006140625,0.1921875,0.040625
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.22766704,411.0,1.1633986928104576,0.43309002433090027,0.019464720194647202,0.2749391727493917,0.35279805352798055
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4012152,525.0,0.36,0.36,0.0,0.0,0.0
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0431373,483.7,0.6399035148173673,0.3839156501964027,0.0,0.0,0.40004134794293983
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,28.0,37.404073,312.96,0.7496354142164934,0.509170501022495,0.033135224948875254,0.32077581799591004,0.0
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.331807832,270.7,1.8790397045244691,0.7517547100110824,0.0,0.0,0.5999261174732177
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,25.11662571527068,519.0,0.42896935933147634,0.29672447013487474,0.021021194605009633,0.27167630057803466,0.036608863198458574
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.615941924,333.0,0.5765765765765766,0.5765765765765766,0.0,0.0,0.0
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.98790924,351.0,1.3741496598639455,0.5754985754985755,0.02564102564102564,0.2535612535612536,0.32763532763532766
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.29871315999999,551.6,0.4547710976282405,0.2989485134155185,0.021029731689630165,0.0,0.3426395939086294
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.73865868,319.0,1.2465753424657535,0.5705329153605015,0.009404388714733543,0.0,0.542319749216301
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28.0,40.8686899,497.5,0.543130092722675,0.3885427135678392,0.022110552763819097,0.28462311557788944,0.0
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23236356,492.0,0.5337423312883436,0.35365853658536583,0.018292682926829267,0.0,0.33739837398373984
252.31,0.0,98.75,146.25,14.17,987.76,889.01,56.0,55.82687172,351.06,0.5796440886211407,0.4165954537685866,0.04036347063180083,0.28129094741639604,0.0
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544,300.0,0.6133333333333333,0.6133333333333333,0.0,0.0,0.0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708,277.0,0.6895306859205776,0.6895306859205776,0.0,0.0,0.0
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.60376124,475.0,0.48,0.48,0.0,0.0,0.0
425.0,106.3,0.0,151.4,18.6,936.0,803.7,91.0,66.69990824,531.3,0.3562352941176471,0.284961415396198,0.035008469791078495,0.0,0.2000752870318088
238.05,0.0,94.11,186.66,7.0,949.91,847.01,100.0,44.298833,332.16,0.7841209829867675,0.5619580924855491,0.021074181117533716,0.2833273121387283,0.0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.00717468,549.0,0.3632286995515695,0.29508196721311475,0.021147540983606557,0.14389799635701275,0.04371584699453552
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3.0,17.57474324,388.48,0.7241976232806212,0.398450370675453,0.02615321252059308,0.44980436573311366,0.0
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.98740975999999,522.0,0.2796934865900383,0.2796934865900383,0.0,0.0,0.0
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.74347504,331.0,0.5800604229607251,0.5800604229607251,0.0,0.0,0.0
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.089012384,368.0,0.8410326086956521,0.5046195652173913,0.0,0.0,0.39999999999999997
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.226508,534.0,0.29894736842105263,0.26591760299625467,0.0035580524344569287,0.1104868913857678,0.0
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.536402356,353.3,1.3869949494949494,0.6218511180300028,0.031135012737050664,0.5516558165864704,0.0
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,19.765208492,454.70000000000005,0.6807184750733137,0.40840114361117213,0.0,0.0,0.40004398504508465
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270.0,55.064311264,380.0,0.6666666666666666,0.6,0.0,0.0,0.1
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28.0,25.10382116,312.7,0.5695554844899264,0.5695554844899264,0.025583626479053406,0.0,0.0
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28.0,12.180972492,263.5,1.216358839050132,0.6998102466793169,0.02998102466793169,0.42466793168880457,0.0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56.0,53.95839176,390.59000000000003,0.7241973010702653,0.3984485009856883,0.024603804500883276,0.31206636114595865,0.1377403415346015
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,3.0,13.54130864,312.89,0.7496706192358366,0.5091885327111765,0.027837259100642404,0.3207836619898367,0.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72253096,350.0,0.58,0.58,0.0,0.0,0.0
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56.0,61.99078716,396.65,0.6449617376162764,0.3548468423042985,0.03002647170049162,0.31206353208117993,0.13775368712971134
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,28.0,21.53923024,329.36,1.0624360286591608,0.5357663347097401,0.01363249939276172,0.4957189701238766,0.0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14.0,17.83674412,336.34000000000003,0.8502058383233534,0.5403460783730748,0.01977165963013617,0.072902420170066,0.2915502170422786
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.83702404,500.0,0.302,0.302,0.018,0.0,0.0
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28.0,35.85964676,405.0,0.5503355704697986,0.4049382716049383,0.03209876543209877,0.2641975308641975,0.0
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14.0,41.885667,374.44,0.5796787583468688,0.4289071680376028,0.03159384681123811,0.2600950753124666,0.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.12632404,350.0,0.58,0.58,0.0,0.0,0.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,39.48629052,349.0,0.5501432664756447,0.5501432664756447,0.0,0.0,0.0
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28.0,31.178794196,437.79999999999995,0.6083178150217257,0.4476930105070809,0.023755139333028783,0.2640475102786661,0.0
250.0,0.0,95.69,187.42,5.53,956.86,861.17,3.0,13.81709904,345.69,0.7496799999999999,0.5421620527061818,0.015996991524197982,0.2768087014377043,0.0
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28.0,32.9569528,385.0,1.1812080536912752,0.45714285714285713,0.033766233766233764,0.0,0.612987012987013
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,56.0,39.2656582,369.64,0.76755380514779,0.5219673195541609,0.015555675792663133,0.31995996104317714,0.0
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3.0,28.79941252,575.5,0.5601659751037344,0.3049522154648132,0.014943527367506515,0.0,0.4556038227628149
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7.0,42.79577532,575.5,0.5601659751037344,0.3049522154648132,0.014943527367506515,0.0,0.4556038227628149
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270.0,42.131120456,475.0,0.48,0.48,0.0,0.0,0.0
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.89204216,480.0,0.4,0.4,0.0,0.0,0.0
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3.0,13.33446584,312.96,0.7496354142164934,0.509170501022495,0.033135224948875254,0.32077581799591004,0.0
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,3.0,12.47262084,333.69,0.8502381289196964,0.5403518235488028,0.01705175462255387,0.36447001708172255,0.0
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.41564416,315.52,0.8753283597772408,0.5280489350912779,0.03131338742393509,0.39674188640973634,0.0
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.32823064,310.0,0.6193548387096774,0.6193548387096774,0.0,0.0,0.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52062436,331.0,0.5800604229607251,0.5800604229607251,0.0,0.0,0.0
323.7,282.8,0.0,183.8,10.3,942.7,659.9,3.0,28.29609504,606.5,0.5678097003398209,0.30305028854080795,0.016982687551525145,0.0,0.4662819455894477
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32952964,277.0,0.6895306859205776,0.6895306859205776,0.0,0.0,0.0
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3.0,41.09966436,496.5,0.3668491786958686,0.29687814702920445,0.022960725075528703,0.0,0.19073514602215508
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28.0,18.287661424,338.20000000000005,1.2487080103359174,0.5715552927261974,0.026907155529272614,0.0,0.5422826729745712
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,56.14403068,549.0,0.3632286995515695,0.29508196721311475,0.02120218579234973,0.14389799635701275,0.04371584699453552
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.437787344,526.8,0.5874723188864283,0.35250569476082005,0.0,0.0,0.39996203492786636
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28.0,33.68779736,564.0,0.5419354838709678,0.2978723404255319,0.03900709219858156,0.19680851063829788,0.25354609929078015
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,47.029847436,380.0,0.8571428571428571,0.6,0.0,0.0,0.3
295.71,0.0,95.64,171.54,8.87,955.14,859.2,14.0,35.2322236,391.34999999999997,0.5800953637009232,0.43832886163280954,0.022665133512201355,0.24438482177079343,0.0
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,29.58541516,322.0,0.6304347826086957,0.6304347826086957,0.0,0.0,0.0
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7.0,33.39821744,531.3,0.4883939774153073,0.2930547713156409,0.026915113871635615,0.0,0.39996235648409567
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0,45.69846928,468.8,0.3376,0.27005119453924914,0.04991467576791808,0.0,0.2000853242320819
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,30.44726016,399.46999999999997,0.5797467441105378,0.4022830250081358,0.028012116053771248,0.06123113124890481,0.24487445865772148
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.7853632,254.0,0.7795275590551181,0.7795275590551181,0.0,0.0,0.0
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,3.0,21.02212324,351.75,0.5803582065843294,0.4154655294953802,0.035110163468372424,0.28412224591329066,0.0
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28.0,29.073134492,423.79999999999995,1.2580645161290323,0.40490797546012275,0.0245398773006135,0.29683813119395946,0.3813119395941482
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.03994972,339.0,0.5811209439528023,0.5811209439528023,0.0,0.0,0.0
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28.0,16.503987012,410.09999999999997,1.4329427083333333,0.5366983662521336,0.024628139478176055,0.2738356498415021,0.35162155571811754
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28.0,32.66047812,369.64,0.7496916895413135,0.5098203657612812,0.017178876744941025,0.31995996104317714,0.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.96696516,339.0,0.5811209439528023,0.5811209439528023,0.0,0.0,0.0
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,28.0,38.50033984,336.78,0.75,0.47211829681097456,0.02327929211948453,0.37050893758536735,0.0
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,39.604880392,393.0,0.48854961832061067,0.48854961832061067,0.0,0.0,0.0
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28.0,27.234302,455.0,1.201219512195122,0.432967032967033,0.017582417582417582,0.2813186813186813,0.35824175824175825
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,11.392211948,289.0,1.1098265895953756,0.6643598615916955,0.0,0.0,0.4013840830449827
491.0,26.0,123.0,201.0,3.93,822.0,699.0,3.0,29.54897143054136,640.0,0.4093686354378819,0.3140625,0.006140625,0.1921875,0.040625
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,26.859916532,391.29999999999995,1.3106159895150722,0.5111167901865576,0.016100178890876567,0.0,0.6100178890876565
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38150014,454.70000000000005,0.6807184750733137,0.40840114361117213,0.0,0.0,0.40004398504508465
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.2946762,531.3,0.3611764705882353,0.2889139845661585,0.031055900621118016,0.0,0.2000752870318088
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.5798194,496.0,1.2885906040268456,0.3870967741935484,0.016129032258064516,0.3911290322580645,0.3084677419354839
250.0,0.0,95.69,187.42,5.53,956.86,861.17,14.0,24.91766264,345.69,0.7496799999999999,0.5421620527061818,0.015996991524197982,0.2768087014377043,0.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.89334116,339.0,0.5811209439528023,0.5811209439528023,0.0,0.0,0.0
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,14.0,21.60128308,348.39,0.9349983460138935,0.48678205459398954,0.0216998191681736,0.47937656075088264,0.0
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,28.0,33.68779736,358.36,0.9093862397029817,0.4374372139747739,0.011552628641589461,0.48099676303158834,0.037978569036722844
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,39.28978986,475.0,0.48,0.48,0.0,0.0,0.0
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14.0,32.90179472,409.4,0.9822155688622755,0.4006595017098193,0.019320957498778702,0.407914020517831,0.18417195896433808
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,28.0,25.72434956,295.2,0.8507294020957469,0.5610433604336044,0.02533875338753388,0.34051490514905147,0.0
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.88455782,393.0,0.8135593220338984,0.48854961832061067,0.0,0.0,0.3994910941475827
